00:10:58,ArrowPoint
00:10:59,DIABLO
00:10:5A,3COM
00:10:5B,NET
00:10:5C,QUANTUM
00:10:5D,Draeger
00:10:5E,Spirent
00:10:5F,ZODIAC
00:10:60,BILLIONTON
00:10:61,HOSTLINK
00:10:62,NX
00:10:63,STARGUIDE
00:10:64,DNPG,
00:10:65,RADYNE
00:10:66,ADVANCED
00:10:67,Ericsson
00:10:68,COMOS
00:10:69,HELIOSS
00:10:6A,DIGITAL
00:10:6B,SONUS
00:10:6C,EDNT
00:10:6D,Axxcelera
00:10:6E,TADIRAN
00:10:6F,TRENTON
00:10:70,CARADON
00:10:71,ADVANET
00:10:72,GVN
00:10:73,Technobox,
00:10:74,ATEN
00:10:75,Segate
00:10:76,EUREM
00:10:77,SAF
00:10:78,NUERA
00:10:79,CISCO
00:10:7A,AmbiCom,
00:10:7B,CISCO
00:10:7C,P-COM,
00:10:7D,AURORA
00:10:7E,BACHMANN
00:10:7F,CRESTRON
00:10:80,METAWAVE
00:10:81,DPS,
00:10:82,JNA
00:10:83,HEWLETT-PACKARD
00:10:84,K-BOT
00:10:85,POLARIS
00:10:86,ATTO
00:10:87,Xstreamis
00:10:88,AMERICAN
00:10:89,WebSonic
00:10:8A,TeraLogic,
00:10:8B,LASERANIMATION
00:10:8C,FUJITSU
00:10:8D,Johnson
00:10:8E,HUGH
00:10:8F,RAPTOR
00:10:90,CIMETRICS,
00:10:91,NO
00:10:92,NETCORE
00:10:93,CMS
00:10:94,Performance
00:10:95,Thomson
00:10:96,TRACEWELL
00:10:97,WinNet
00:10:98,STARNET
00:10:99,InnoMedia,
00:10:9A,NETLINE
00:10:9B,Emulex
00:10:9C,M-SYSTEM
00:10:9D,CLARINET
00:10:9E,AWARE,
00:10:9F,PAVO,
00:10:A0,INNOVEX
00:10:A1,KENDIN
00:10:A2,TNS
00:10:A3,OMNITRONIX,
00:10:A4,XIRCOM
00:10:A5,OXFORD
00:10:A6,CISCO
00:10:A7,UNEX
00:10:A8,RELIANCE
00:10:A9,ADHOC
00:10:AA,MEDIA4,
00:10:AB,KOITO
00:10:AC,IMCI
00:10:AD,SOFTRONICS
00:10:AE,SHINKO
00:10:AF,TAC
00:10:B0,MERIDIAN
00:10:B1,FOR-A
00:10:B2,COACTIVE
00:10:B3,NOKIA
00:10:B4,ATMOSPHERE
00:10:B5,ACCTON
00:10:B6,ENTRATA
00:10:B7,COYOTE
00:10:B8,ISHIGAKI
00:10:B9,MAXTOR
00:10:BA,MARTINHO-DAVIS
00:10:BB,DATA
00:10:BC,Aastra
00:10:BD,THE
00:10:BE,MARCH
00:10:BF,InterAir
00:10:C0,ARMA,
00:10:C1,OI
00:10:C2,WILLNET,
00:10:C3,CSI-CONTROL
00:10:C4,MEDIA
00:10:C5,PROTOCOL
00:10:C6,Universal
00:10:C7,DATA
00:10:C8,COMMUNICATIONS
00:10:C9,MITSUBISHI
00:10:CA,Telco
00:10:CB,FACIT
00:10:CC,CLP
00:10:CD,INTERFACE
00:10:CE,VOLAMP,
00:10:CF,FIBERLANE
00:10:D0,WITCOM,
00:10:D1,Top
00:10:D2,NITTO
00:10:D3,GRIPS
00:10:D4,STORAGE
00:10:D5,IMASDE
00:10:D6,Exelis
00:10:D7,ARGOSY
00:10:D8,CALISTA
00:10:D9,IBM
00:10:DA,Kollmorgen
00:10:DB,Juniper
00:10:DC,MICRO-STAR
00:10:DD,ENABLE
00:10:DE,INTERNATIONAL
00:10:DF,RISE
00:10:E0,Oracle
00:10:E1,S.I.
00:10:E2,ArrayComm,
00:10:E3,Hewlett-Packard
00:10:E4,NSI
00:10:E5,SOLECTRON
00:10:E6,APPLIED
00:10:E7,BreezeCom
00:10:E8,TELOCITY,
00:10:E9,RAIDTEC
00:10:EA,ADEPT
00:10:EB,SELSIUS
00:10:EC,RPCG,
00:10:ED,SUNDANCE
00:10:EE,CTI
00:10:EF,DBTEL
00:10:F0,RITTAL-WERK
00:10:F1,I-O
00:10:F2,ANTEC
00:10:F3,Nexcom
00:10:F4,Vertical
00:10:F5,AMHERST
00:10:F6,CISCO
00:10:F7,IRIICHI
00:10:F8,TEXIO
00:10:F9,UNIQUE
00:10:FA,Apple
00:10:FB,ZIDA
00:10:FC,BROADBAND
00:10:FD,COCOM
00:10:FE,DIGITAL
00:10:FF,CISCO
00:11:00,Schneider
00:11:01,CET
00:11:02,Aurora
00:11:03,kawamura
00:11:04,TELEXY
00:11:05,Sunplus
00:11:06,Siemens
00:11:07,RGB
00:11:08,Orbital
00:11:09,Micro-Star
00:11:0A,Hewlett-Packard
00:11:0B,Franklin
00:11:0C,Atmark
00:11:0D,SANBlaze
00:11:0E,Tsurusaki
00:11:0F,netplat,Inc.
00:11:10,Maxanna
00:11:11,Intel
00:11:12,Honeywell
00:11:13,Fraunhofer
00:11:14,EverFocus
00:11:15,EPIN
00:11:16,COTEAU
00:11:17,CESNET
00:11:18,BLX
00:11:19,Solteras,
00:11:1A,ARRIS
00:11:1B,Targa
00:11:1C,Pleora
00:11:1D,Hectrix
00:11:1E,EPSG
00:11:1F,Doremi
00:11:20,CISCO
00:11:21,CISCO
00:11:22,CIMSYS
00:11:23,Appointech,
00:11:24,Apple
00:11:25,IBM
00:11:26,Venstar
00:11:27,TASI,
00:11:28,Streamit
00:11:29,Paradise
00:11:2A,Niko
00:11:2B,NetModule
00:11:2C,IZT
00:11:2D,iPulse
00:11:2E,CEICOM
00:11:2F,ASUSTek
00:11:30,Allied
00:11:31,UNATECH.
00:11:32,Synology
00:11:33,Siemens
00:11:34,MediaCell,
00:11:35,Grandeye
00:11:36,Goodrich
00:11:37,AICHI
00:11:38,TAISHIN
00:11:39,STOEBER
00:11:3A,SHINBORAM
00:11:3B,Micronet
00:11:3C,Micronas
00:11:3D,KN
00:11:3E,JL
00:11:3F,Alcatel
00:11:40,Nanometrics
00:11:41,GoodMan
00:11:42,e-SMARTCOM
00:11:43,Dell
00:11:44,Assurance
00:11:45,ValuePoint
00:11:46,Telecard-Pribor
00:11:47,Secom-Industry
00:11:48,Prolon
00:11:49,Proliphix
00:11:4A,KAYABA
00:11:4B,Francotyp-Postalia
00:11:4C,caffeina
00:11:4D,Atsumi
00:11:4E,690885
00:11:4F,US
00:11:50,Belkin
00:11:51,Mykotronx
00:11:52,Eidsvoll
00:11:53,Trident
00:11:54,Webpro
00:11:55,Sevis
00:11:56,Pharos
00:11:57,OF
00:11:58,Nortel
00:11:59,MATISSE
00:11:5A,Ivoclar
00:11:5B,Elitegroup
00:11:5C,CISCO
00:11:5D,CISCO
00:11:5E,ProMinent
00:11:5F,ITX
00:11:60,ARTDIO
00:11:61,NetStreams,
00:11:62,STAR
00:11:63,SYSTEM
00:11:64,ACARD
00:11:65,Znyx
00:11:66,Taelim
00:11:67,Integrated
00:11:68,HomeLogic
00:11:69,EMS
00:11:6A,Domo
00:11:6B,Digital
00:11:6C,Nanwang
00:11:6D,American
00:11:6E,PePLink
00:11:6F,Netforyou
00:11:70,GSC
00:11:71,DEXTER
00:11:72,COTRON
00:11:73,SMART
00:11:74,Wibhu
00:11:75,Intel
00:11:76,Intellambda
00:11:77,Coaxial
00:11:78,Chiron
00:11:79,Singular
00:11:7A,Singim
00:11:7B,Büchi
00:11:7C,e-zy.net
00:11:7D,ZMD
00:11:7E,Progeny,
00:11:7F,Neotune
00:11:80,ARRIS
00:11:81,InterEnergy
00:11:82,IMI
00:11:83,Datalogic
00:11:84,Humo
00:11:85,Hewlett-Packard
00:11:86,Prime
00:11:87,Category
00:11:88,Enterasys
00:11:89,Aerotech
00:11:8A,Viewtran
00:11:8B,Alcatel-Lucent,
00:11:8C,Missouri
00:11:8D,Hanchang
00:11:8E,Halytech
00:11:8F,EUTECH
00:11:90,Digital
00:11:91,CTS-Clima
00:11:92,CISCO
00:11:93,CISCO
00:11:94,Chi
00:11:95,D-Link
00:11:96,Actuality
00:11:97,Monitoring
00:11:98,Prism
00:11:99,2wcom
00:11:9A,Alkeria
00:11:9B,Telesynergy
00:11:9C,EP&T
00:11:9D,Diginfo
00:11:9E,Solectron
00:11:9F,Nokia
00:11:A0,Vtech
00:11:A1,VISION
00:11:A2,Manufacturing
00:11:A3,LanReady
00:11:A4,JStream
00:11:A5,Fortuna
00:11:A6,Sypixx
00:11:A7,Infilco
00:11:A8,Quest
00:11:A9,MOIMSTONE
00:11:AA,Uniclass
00:11:AB,TRUSTABLE
00:11:AC,Simtec
00:11:AD,Shanghai
00:11:AE,ARRIS
00:11:AF,Medialink-i,Inc
00:11:B0,Fortelink
00:11:B1,BlueExpert
00:11:B2,2001
00:11:B3,YOSHIMIYA
00:11:B4,Westermo
00:11:B5,Shenzhen
00:11:B6,Open
00:11:B7,Octalix
00:11:B8,Liebherr
00:11:B9,Inner
00:11:BA,Elexol
00:11:BB,CISCO
00:11:BC,CISCO
00:11:BD,Bombardier
00:11:BE,AGP
00:11:BF,AESYS
00:11:C0,Aday
00:11:C1,4P
00:11:C2,United
00:11:C3,Transceiving
00:11:C4,Terminales
00:11:C5,TEN
00:11:C6,Seagate
00:11:C7,Raymarine
00:11:C8,Powercom
00:11:C9,MTT
00:11:CA,Long
00:11:CB,Jacobsons
00:11:CC,Guangzhou
00:11:CD,Axsun
00:11:CE,Ubisense
00:11:CF,Thrane
00:11:D0,Tandberg
00:11:D1,Soft
00:11:D2,Perception
00:11:D3,NextGenTel
00:11:D4,NetEnrich,
00:11:D5,Hangzhou
00:11:D6,HandEra,
00:11:D7,eWerks
00:11:D8,ASUSTek
00:11:D9,TiVo
00:11:DA,Vivaas
00:11:DB,Land-Cellular
00:11:DC,Glunz
00:11:DD,FROMUS
00:11:DE,EURILOGIC
00:11:DF,Current
00:11:E0,U-MEDIA
00:11:E1,Arcelik
00:11:E2,Hua
00:11:E3,Thomson,
00:11:E4,Danelec
00:11:E5,KCodes
00:11:E6,Scientific
00:11:E7,WORLDSAT
00:11:E8,Tixi.Com
00:11:E9,STARNEX
00:11:EA,IWICS
00:11:EB,Innovative
00:11:EC,AVIX
00:11:ED,802
00:11:EE,Estari,
00:11:EF,Conitec
00:11:F0,Wideful
00:11:F1,QinetiQ
00:11:F2,Institute
00:11:F3,NeoMedia
00:11:F4,woori-net
00:11:F5,ASKEY
00:11:F6,Asia
00:11:F7,Shenzhen
00:11:F8,AIRAYA
00:11:F9,Nortel
00:11:FA,Rane
00:11:FB,Heidelberg
00:11:FC,HARTING
00:11:FD,KORG
00:11:FE,Keiyo
00:11:FF,Digitro
00:12:00,CISCO
00:12:01,CISCO
00:12:02,Decrane
00:12:03,ActivNetworks
00:12:04,u10
00:12:05,Terrasat
00:12:06,iQuest
00:12:07,Head
00:12:08,Gantner
00:12:09,Fastrax
00:12:0A,Emerson
00:12:0B,Chinasys
00:12:0C,CE-Infosys
00:12:0D,Advanced
00:12:0E,AboCom
00:12:0F,IEEE
00:12:10,WideRay
00:12:11,Protechna
00:12:12,PLUS
00:12:13,Metrohm
00:12:14,Koenig
00:12:15,iStor
00:12:16,ICP
00:12:17,Cisco-Linksys,
00:12:18,ARUZE
00:12:19,Ahead
00:12:1A,Techno
00:12:1B,Sound
00:12:1C,PARROT
00:12:1D,Netfabric
00:12:1E,Juniper
00:12:1F,Harding
00:12:20,Cadco
00:12:21,B.Braun
00:12:22,Skardin
00:12:23,Pixim
00:12:24,NexQL
00:12:25,ARRIS
00:12:26,Japan
00:12:27,Franklin
00:12:28,Data
00:12:29,BroadEasy
00:12:2A,VTech
00:12:2B,Virbiage
00:12:2C,Soenen
00:12:2D,SiNett
00:12:2E,Signal
00:12:2F,Sanei
00:12:30,Picaso
00:12:31,Motion
00:12:32,LeWiz
00:12:33,JRC
00:12:34,Camille
00:12:35,Andrew
00:12:36,ConSentry
00:12:37,Texas
00:12:38,SetaBox
00:12:39,S
00:12:3A,Posystech
00:12:3B,KeRo
00:12:3C,Second
00:12:3D,GES
00:12:3E,ERUNE
00:12:3F,Dell
00:12:40,AMOI
00:12:41,a2i
00:12:42,Millennial
00:12:43,CISCO
00:12:44,CISCO
00:12:45,Zellweger
00:12:46,T.O.M
00:12:47,Samsung
00:12:48,EMC
00:12:49,Delta
00:12:4A,Dedicated
00:12:4B,Texas
00:12:4C,BBWM
00:12:4D,Inducon
00:12:4E,XAC
00:12:4F,Pentair
00:12:50,Tokyo
00:12:51,SILINK
00:12:52,Citronix,
00:12:53,AudioDev
00:12:54,Spectra
00:12:55,NetEffect
00:12:56,LG
00:12:57,LeapComm
00:12:58,Activis
00:12:59,THERMO
00:12:5A,Microsoft
00:12:5B,KAIMEI
00:12:5C,Green
00:12:5D,CyberNet
00:12:5E,CAEN
00:12:5F,AWIND
00:12:60,Stanton
00:12:61,Adaptix,
00:12:62,Nokia
00:12:63,Data
00:12:64,daum
00:12:65,Enerdyne
00:12:66,Swisscom
00:12:67,Panasonic
00:12:68,IPS
00:12:69,Value
00:12:6A,OPTOELECTRONICS
00:12:6B,Ascalade
00:12:6C,Visonic
00:12:6D,University
00:12:6E,Seidel
00:12:6F,Rayson
00:12:70,NGES
00:12:71,Measurement
00:12:72,Redux
00:12:73,Stoke
00:12:74,NIT
00:12:75,Sentilla
00:12:76,CG
00:12:77,Korenix
00:12:78,International
00:12:79,Hewlett-Packard
00:12:7A,Sanyu
00:12:7B,VIA
00:12:7C,SWEGON
00:12:7D,MobileAria
00:12:7E,Digital
00:12:7F,CISCO
00:12:80,CISCO
00:12:81,March
00:12:82,Qovia
00:12:83,Nortel
00:12:84,Lab33
00:12:85,Gizmondo
00:12:86,ENDEVCO
00:12:87,Digital
00:12:88,2Wire,
00:12:89,Advance
00:12:8A,ARRIS
00:12:8B,Sensory
00:12:8C,Woodward
00:12:8D,STB
00:12:8E,Q-Free
00:12:8F,Montilio
00:12:90,KYOWA
00:12:91,KWS
00:12:92,Griffin
00:12:93,GE
00:12:94,SUMITOMO
00:12:95,Aiware
00:12:96,Addlogix
00:12:97,O2Micro,
00:12:98,MICO
00:12:99,Ktech
00:12:9A,IRT
00:12:9B,E2S
00:12:9C,Yulinet
00:12:9D,First
00:12:9E,Surf
00:12:9F,RAE
00:12:A0,NeoMeridian
00:12:A1,BluePacket
00:12:A2,VITA
00:12:A3,Trust
00:12:A4,ThingMagic,
00:12:A5,Stargen,
00:12:A6,Dolby
00:12:A7,ISR
00:12:A8,intec
00:12:A9,3Com
00:12:AA,IEE,
00:12:AB,WiLife,
00:12:AC,ONTIMETEK
00:12:AD,IDS
00:12:AE,HLS
00:12:AF,ELPRO
00:12:B0,Efore
00:12:B1,Dai
00:12:B2,AVOLITES
00:12:B3,Advance
00:12:B4,Work
00:12:B5,Vialta,
00:12:B6,Santa
00:12:B7,PTW
00:12:B8,G2
00:12:B9,Fusion
00:12:BA,FSI
00:12:BB,Telecommunications
00:12:BC,Echolab
00:12:BD,Avantec
00:12:BE,Astek
00:12:BF,Arcadyan
00:12:C0,HotLava
00:12:C1,Check
00:12:C2,Apex
00:12:C3,WIT
00:12:C4,Viseon,
00:12:C5,V-Show
00:12:C6,TGC
00:12:C7,SECURAY
00:12:C8,Perfect
00:12:C9,ARRIS
00:12:CA,Mechatronic
00:12:CB,CSS
00:12:CC,Bitatek
00:12:CD,ASEM
00:12:CE,Advanced
00:12:CF,Accton
00:12:D0,Gossen-Metrawatt-GmbH
00:12:D1,Texas
00:12:D2,Texas
00:12:D3,Zetta
00:12:D4,Princeton
00:12:D5,Motion
00:12:D6,Jiangsu
00:12:D7,Invento
00:12:D8,International
00:12:D9,CISCO
00:12:DA,CISCO
00:12:DB,ZIEHL
00:12:DC,SunCorp
00:12:DD,Shengqu
00:12:DE,Radio
00:12:DF,Novomatic
00:12:E0,Codan
00:12:E1,Alliant
00:12:E2,ALAXALA
00:12:E3,Agat-RT,
00:12:E4,ZIEHL
00:12:E5,Time
00:12:E6,SPECTEC
00:12:E7,Projectek
00:12:E8,Fraunhofer
00:12:E9,Abbey
00:12:EA,Trane
00:12:EB,PDH
00:12:EC,Movacolor
00:12:ED,AVG
00:12:EE,Sony
00:12:EF,OneAccess
00:12:F0,Intel
00:12:F1,IFOTEC
00:12:F2,Brocade
00:12:F3,connectBlue
00:12:F4,Belco
00:12:F5,Imarda
00:12:F6,MDK
00:12:F7,Xiamen
00:12:F8,WNI
00:12:F9,URYU
00:12:FA,THX
00:12:FB,Samsung
00:12:FC,PLANET
00:12:FD,OPTIMUS
00:12:FE,Lenovo
00:12:FF,Lely
00:13:00,IT-FACTORY,
00:13:01,IronGate
00:13:02,Intel
00:13:03,GateConnect
00:13:04,Flaircomm
00:13:05,Epicom,
00:13:06,Always
00:13:07,Paravirtual
00:13:08,Nuvera
00:13:09,Ocean
00:13:0A,Nortel
00:13:0B,Mextal
00:13:0C,HF
00:13:0D,GALILEO
00:13:0E,Focusrite
00:13:0F,EGEMEN
00:13:10,Cisco-Linksys,
00:13:11,ARRIS
00:13:12,Amedia
00:13:13,GuangZhou
00:13:14,Asiamajor
00:13:15,SONY
00:13:16,L-S-B
00:13:17,GN
00:13:18,DGSTATION
00:13:19,CISCO
00:13:1A,CISCO
00:13:1B,BeCell
00:13:1C,LiteTouch,
00:13:1D,Scanvaegt
00:13:1E,Peiker
00:13:1F,NxtPhase
00:13:20,Intel
00:13:21,Hewlett-Packard
00:13:22,DAQ
00:13:23,Cap
00:13:24,Schneider
00:13:25,Cortina
00:13:26,ECM
00:13:27,Data
00:13:28,Westech
00:13:29,VSST
00:13:2A,Sitronics
00:13:2B,Phoenix
00:13:2C,MAZ
00:13:2D,iWise
00:13:2E,ITian
00:13:2F,Interactek
00:13:30,EURO
00:13:31,CellPoint
00:13:32,Beijing
00:13:33,BaudTec
00:13:34,Arkados,
00:13:35,VS
00:13:36,Tianjin
00:13:37,Orient
00:13:38,FRESENIUS-VIAL
00:13:39,CCV
00:13:3A,VadaTech
00:13:3B,Speed
00:13:3C,QUINTRON
00:13:3D,Micro
00:13:3E,MetaSwitch
00:13:3F,Eppendorf
00:13:40,AD.EL
00:13:41,Shandong
00:13:42,Vision
00:13:43,Matsushita
00:13:44,Fargo
00:13:45,Eaton
00:13:46,D-Link
00:13:47,Red
00:13:48,Artila
00:13:49,ZyXEL
00:13:4A,Engim,
00:13:4B,ToGoldenNet
00:13:4C,YDT
00:13:4D,Inepro
00:13:4E,Valox
00:13:4F,Tranzeo
00:13:50,Silver
00:13:51,Niles
00:13:52,Naztec,
00:13:53,HYDAC
00:13:54,Zcomax
00:13:55,TOMEN
00:13:56,FLIR
00:13:57,Soyal
00:13:58,Realm
00:13:59,ProTelevision
00:13:5A,Project
00:13:5B,PanelLink
00:13:5C,OnSite
00:13:5D,NTTPC
00:13:5E,EAB/RWI/K
00:13:5F,CISCO
00:13:60,CISCO
00:13:61,Biospace
00:13:62,ShinHeung
00:13:63,Verascape,
00:13:64,Paradigm
00:13:65,Nortel
00:13:66,Neturity
00:13:67,Narayon.
00:13:68,Saab
00:13:69,Honda
00:13:6A,Hach
00:13:6B,E-TEC
00:13:6C,TomTom
00:13:6D,Tentaculus
00:13:6E,Techmetro
00:13:6F,PacketMotion,
00:13:70,Nokia
00:13:71,ARRIS
00:13:72,Dell
00:13:73,BLwave
00:13:74,Atheros
00:13:75,American
00:13:76,Tabor
00:13:77,Samsung
00:13:78,Qsan
00:13:79,PONDER
00:13:7A,Netvox
00:13:7B,Movon
00:13:7C,Kaicom
00:13:7D,Dynalab,
00:13:7E,CorEdge
00:13:7F,CISCO
00:13:80,CISCO
00:13:81,CHIPS
00:13:82,Cetacea
00:13:83,Application
00:13:84,Advanced
00:13:85,Add-On
00:13:86,ABB
00:13:87,27M
00:13:88,WiMedia
00:13:89,Redes
00:13:8A,QINGDAO
00:13:8B,Phantom
00:13:8C,Kumyoung.Co.Ltd
00:13:8D,Kinghold
00:13:8E,FOAB
00:13:8F,Asiarock
00:13:90,Termtek
00:13:91,OUEN
00:13:92,Ruckus
00:13:93,Panta
00:13:94,Infohand
00:13:95,congatec
00:13:96,Acbel
00:13:97,Oracle
00:13:98,TrafficSim
00:13:99,STAC
00:13:9A,K-ubique
00:13:9B,ioIMAGE
00:13:9C,Exavera
00:13:9D,Marvell
00:13:9E,Ciara
00:13:9F,Electronics
00:13:A0,ALGOSYSTEM
00:13:A1,Crow
00:13:A2,MaxStream,
00:13:A3,Siemens
00:13:A4,KeyEye
00:13:A5,General
00:13:A6,Extricom
00:13:A7,BATTELLE
00:13:A8,Tanisys
00:13:A9,Sony
00:13:AA,ALS
00:13:AB,Telemotive
00:13:AC,Sunmyung
00:13:AD,Sendo
00:13:AE,Radiance
00:13:AF,NUMA
00:13:B0,Jablotron
00:13:B1,Intelligent
00:13:B2,Carallon
00:13:B3,Ecom
00:13:B4,Appear
00:13:B5,Wavesat
00:13:B6,Sling
00:13:B7,Scantech
00:13:B8,RyCo
00:13:B9,BM
00:13:BA,ReadyLinks
00:13:BB,Smartvue
00:13:BC,Artimi
00:13:BD,HYMATOM
00:13:BE,Virtual
00:13:BF,Media
00:13:C0,Trix
00:13:C1,Asoka
00:13:C2,WACOM
00:13:C3,CISCO
00:13:C4,CISCO
00:13:C5,LIGHTRON
00:13:C6,OpenGear,
00:13:C7,IONOS
00:13:C8,ADB
00:13:C9,Beyond
00:13:CA,Pico
00:13:CB,Zenitel
00:13:CC,Tall
00:13:CD,MTI
00:13:CE,Intel
00:13:CF,4Access
00:13:D0,t+
00:13:D1,KIRK
00:13:D2,PAGE
00:13:D3,MICRO-STAR
00:13:D4,ASUSTek
00:13:D5,RuggedCom
00:13:D6,TII
00:13:D7,SPIDCOM
00:13:D8,Princeton
00:13:D9,Matrix
00:13:DA,Diskware
00:13:DB,SHOEI
00:13:DC,IBTEK
00:13:DD,Abbott
00:13:DE,Adapt4,
00:13:DF,Ryvor
00:13:E0,Murata
00:13:E1,Iprobe
00:13:E2,GeoVision
00:13:E3,CoVi
00:13:E4,YANGJAE
00:13:E5,TENOSYS,
00:13:E6,Technolution
00:13:E7,Halcro
00:13:E8,Intel
00:13:E9,VeriWave,
00:13:EA,Kamstrup
00:13:EB,Sysmaster
00:13:EC,Netsnapper
00:13:ED,PSIA
00:13:EE,JBX
00:13:EF,Kingjon
00:13:F0,Wavefront
00:13:F1,AMOD
00:13:F2,Klas
00:13:F3,Giga-byte
00:13:F4,Psitek
00:13:F5,Akimbi
00:13:F6,Cintech
00:13:F7,SMC
00:13:F8,Dex
00:13:F9,Cavera
00:13:FA,LifeSize
00:13:FB,RKC
00:13:FC,SiCortex,
00:13:FD,Nokia
00:13:FE,GRANDTEC
00:13:FF,Dage-MTI
00:14:00,MINERVA
00:14:01,Rivertree
00:14:02,kk-electronic
00:14:03,Renasis,
00:14:04,ARRIS
00:14:05,OpenIB,
00:14:06,Go
00:14:07,Sperian
00:14:08,Eka
00:14:09,MAGNETI
00:14:0A,WEPIO
00:14:0B,FIRST
00:14:0C,GKB
00:14:0D,Nortel
00:14:0E,Nortel
00:14:0F,Federal
00:14:10,Suzhou
00:14:11,Deutschmann
00:14:12,S-TEC
00:14:13,Trebing
00:14:14,Jumpnode
00:14:15,Intec
00:14:16,Scosche
00:14:17,RSE
00:14:18,C4Line
00:14:19,SIDSA
00:14:1A,DEICY
00:14:1B,CISCO
00:14:1C,CISCO
00:14:1D,LTi
00:14:1E,P.A.
00:14:1F,SunKwang
00:14:20,G-Links
00:14:21,Total
00:14:22,Dell
00:14:23,J-S
00:14:24,Merry
00:14:25,Galactic
00:14:26,NL
00:14:27,JazzMutant
00:14:28,Vocollect,
00:14:29,V
00:14:2A,Elitegroup
00:14:2B,Edata
00:14:2C,Koncept
00:14:2D,Toradex
00:14:2E,77
00:14:2F,WildPackets
00:14:30,ViPowER,
00:14:31,PDL
00:14:32,Tarallax
00:14:33,Empower
00:14:34,Keri
00:14:35,CityCom
00:14:36,Qwerty
00:14:37,GSTeletech
00:14:38,Hewlett-Packard
00:14:39,Blonder
00:14:3A,RAYTALK
00:14:3B,Sensovation
00:14:3C,Rheinmetall
00:14:3D,Aevoe
00:14:3E,AirLink
00:14:3F,Hotway
00:14:40,ATOMIC
00:14:41,Innovation
00:14:42,ATTO
00:14:43,Consultronics
00:14:44,Grundfos
00:14:45,Telefon-Gradnja
00:14:46,SuperVision
00:14:47,BOAZ
00:14:48,Inventec
00:14:49,Sichuan
00:14:4A,Taiwan
00:14:4B,Hifn,
00:14:4C,General
00:14:4D,Intelligent
00:14:4E,SRISA
00:14:4F,Oracle
00:14:50,Heim
00:14:51,Apple
00:14:52,CALCULEX,INC.
00:14:53,ADVANTECH
00:14:54,Symwave
00:14:55,Coder
00:14:56,Edge
00:14:57,T-VIPS
00:14:58,HS
00:14:59,Moram
00:14:5A,Neratec
00:14:5B,SeekerNet
00:14:5C,Intronics
00:14:5D,WJ
00:14:5E,IBM
00:14:5F,ADITEC
00:14:60,Kyocera
00:14:61,CORONA
00:14:62,Digiwell
00:14:63,IDCS
00:14:64,Cryptosoft
00:14:65,Novo
00:14:66,Kleinhenz
00:14:67,ArrowSpan
00:14:68,CelPlan
00:14:69,CISCO
00:14:6A,CISCO
00:14:6B,Anagran,
00:14:6C,Netgear
00:14:6D,RF
00:14:6E,H.
00:14:6F,Kohler
00:14:70,Prokom
00:14:71,Eastern
00:14:72,China
00:14:73,Bookham
00:14:74,K40
00:14:75,Wiline
00:14:76,MultiCom
00:14:77,Nertec
00:14:78,ShenZhen
00:14:79,NEC
00:14:7A,Eubus
00:14:7B,Iteris,
00:14:7C,3Com
00:14:7D,Aeon
00:14:7E,InnerWireless
00:14:7F,Thomson
00:14:80,Hitachi-LG
00:14:81,Multilink
00:14:82,Aurora
00:14:83,eXS
00:14:84,Cermate
00:14:85,Giga-Byte
00:14:86,Echo
00:14:87,American
00:14:88,Akorri
00:14:89,B15402100
00:14:8A,Elin
00:14:8B,Globo
00:14:8C,Fortress
00:14:8D,Cubic
00:14:8E,Tele
00:14:8F,Protronic
00:14:90,ASP
00:14:91,Daniels
00:14:92,Liteon,
00:14:93,Systimax
00:14:94,ESU
00:14:95,2Wire,
00:14:96,Phonic
00:14:97,ZHIYUAN
00:14:98,Viking
00:14:99,Helicomm
00:14:9A,ARRIS
00:14:9B,Nokota
00:14:9C,HF
00:14:9D,Sound
00:14:9E,UbONE
00:14:9F,System
00:14:A0,Accsense,
00:14:A1,Synchronous
00:14:A2,Core
00:14:A3,Vitelec
00:14:A4,Hon
00:14:A5,Gemtek
00:14:A6,Teranetics,
00:14:A7,Nokia
00:14:A8,CISCO
00:14:A9,CISCO
00:14:AA,Ashly
00:14:AB,Senhai
00:14:AC,Bountiful
00:14:AD,Gassner
00:14:AE,Wizlogics
00:14:AF,Datasym
00:14:B0,Naeil
00:14:B1,Axell
00:14:B2,mCubelogics
00:14:B3,CoreStar
00:14:B4,General
00:14:B5,PHYSIOMETRIX,INC
00:14:B6,Enswer
00:14:B7,AR
00:14:B8,Hill-Rom
00:14:B9,MSTAR
00:14:BA,Carvers
00:14:BB,Open
00:14:BC,SYNECTIC
00:14:BD,incNETWORKS,
00:14:BE,Wink
00:14:BF,Cisco-Linksys
00:14:C0,Symstream
00:14:C1,U.S.
00:14:C2,Hewlett-Packard
00:14:C3,Seagate
00:14:C4,Vitelcom
00:14:C5,Alive
00:14:C6,Quixant
00:14:C7,Nortel
00:14:C8,Contemporary
00:14:C9,Brocade
00:14:CA,Key
00:14:CB,LifeSync
00:14:CC,Zetec,
00:14:CD,DigitalZone
00:14:CE,NF
00:14:CF,INVISIO
00:14:D0,BTI
00:14:D1,TRENDnet
00:14:D2,Kyuden
00:14:D3,SEPSA
00:14:D4,K
00:14:D5,Datang
00:14:D6,Jeongmin
00:14:D7,Datastore
00:14:D8,bio-logic
00:14:D9,IP
00:14:DA,Huntleigh
00:14:DB,Elma
